Début;Fin;Zone;Ville;Implantation;Polluant;Type;Valeur;Unité;CodeQualité;Validité
23/10/2024 19:00;23/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.8;µg-m3;A;1
23/10/2024 20:00;23/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.075;µg-m3;A;1
23/10/2024 21:00;23/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.1;µg-m3;A;1
23/10/2024 22:00;23/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.875;µg-m3;A;1
23/10/2024 23:00;24/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.625;µg-m3;A;1
24/10/2024 00:00;24/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.05;µg-m3;A;1
24/10/2024 01:00;24/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.05;µg-m3;A;1
24/10/2024 02:00;24/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.5;µg-m3;A;1
24/10/2024 03:00;24/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.425;µg-m3;A;1
24/10/2024 04:00;24/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.3;µg-m3;A;1
24/10/2024 05:00;24/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.425;µg-m3;A;1
24/10/2024 06:00;24/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.925;µg-m3;A;1
24/10/2024 07:00;24/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
24/10/2024 08:00;24/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.9;µg-m3;A;1
24/10/2024 09:00;24/10/2024 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.05;µg-m3;A;1
24/10/2024 10:00;24/10/2024 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.1;µg-m3;A;1
24/10/2024 11:00;24/10/2024 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.925;µg-m3;A;1
24/10/2024 12:00;24/10/2024 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.35;µg-m3;A;1
24/10/2024 13:00;24/10/2024 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.8;µg-m3;A;1
24/10/2024 14:00;24/10/2024 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.175;µg-m3;A;1
24/10/2024 15:00;24/10/2024 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.575;µg-m3;A;1
24/10/2024 16:00;24/10/2024 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.1;µg-m3;A;1
24/10/2024 17:00;24/10/2024 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.675;µg-m3;A;1
24/10/2024 18:00;24/10/2024 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.7;µg-m3;A;1
24/10/2024 19:00;24/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.375;µg-m3;A;1
24/10/2024 20:00;24/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.75;µg-m3;A;1
24/10/2024 21:00;24/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.15;µg-m3;A;1
24/10/2024 22:00;24/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.75;µg-m3;A;1
24/10/2024 23:00;25/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.275;µg-m3;A;1
25/10/2024 00:00;25/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.475;µg-m3;A;1
25/10/2024 01:00;25/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
25/10/2024 02:00;25/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.65;µg-m3;A;1
25/10/2024 03:00;25/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.325;µg-m3;A;1
25/10/2024 04:00;25/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.4;µg-m3;A;1
25/10/2024 05:00;25/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6;µg-m3;A;1
25/10/2024 06:00;25/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.35;µg-m3;A;1
25/10/2024 07:00;25/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.825;µg-m3;A;1
25/10/2024 08:00;25/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.925;µg-m3;A;1
25/10/2024 09:00;25/10/2024 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.475;µg-m3;A;1
25/10/2024 10:00;25/10/2024 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.9;µg-m3;A;1
25/10/2024 11:00;25/10/2024 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.075;µg-m3;A;1
25/10/2024 12:00;25/10/2024 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.825;µg-m3;A;1
25/10/2024 13:00;25/10/2024 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5;µg-m3;A;1
25/10/2024 14:00;25/10/2024 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.125;µg-m3;A;1
25/10/2024 15:00;25/10/2024 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.875;µg-m3;A;1
25/10/2024 16:00;25/10/2024 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5;µg-m3;A;1
25/10/2024 17:00;25/10/2024 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.85;µg-m3;A;1
25/10/2024 18:00;25/10/2024 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.65;µg-m3;A;1
25/10/2024 19:00;25/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.175;µg-m3;A;1
25/10/2024 20:00;25/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.9;µg-m3;A;1
25/10/2024 21:00;25/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.475;µg-m3;A;1
25/10/2024 22:00;25/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.3;µg-m3;A;1
25/10/2024 23:00;26/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.875;µg-m3;A;1
26/10/2024 00:00;26/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.9;µg-m3;A;1
26/10/2024 01:00;26/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.925;µg-m3;A;1
26/10/2024 02:00;26/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7;µg-m3;A;1
26/10/2024 03:00;26/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7;µg-m3;A;1
26/10/2024 04:00;26/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.85;µg-m3;A;1
26/10/2024 05:00;26/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.575;µg-m3;A;1
26/10/2024 06:00;26/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.75;µg-m3;A;1
26/10/2024 07:00;26/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.425;µg-m3;A;1
26/10/2024 08:00;26/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
26/10/2024 09:00;26/10/2024 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.925;µg-m3;A;1
26/10/2024 10:00;26/10/2024 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.775;µg-m3;A;1
26/10/2024 11:00;26/10/2024 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.325;µg-m3;A;1
26/10/2024 12:00;26/10/2024 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.7;µg-m3;A;1
26/10/2024 13:00;26/10/2024 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.3;µg-m3;A;1
26/10/2024 14:00;26/10/2024 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.475;µg-m3;A;1
26/10/2024 15:00;26/10/2024 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.9;µg-m3;A;1
26/10/2024 16:00;26/10/2024 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.55;µg-m3;A;1
26/10/2024 17:00;26/10/2024 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.425;µg-m3;A;1
26/10/2024 18:00;26/10/2024 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.25;µg-m3;A;1
26/10/2024 19:00;26/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.5;µg-m3;A;1
26/10/2024 20:00;26/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.2;µg-m3;A;1
26/10/2024 21:00;26/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.2;µg-m3;A;1
26/10/2024 22:00;26/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.75;µg-m3;A;1
26/10/2024 23:00;27/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.25;µg-m3;A;1
27/10/2024 00:00;27/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.15;µg-m3;A;1
27/10/2024 01:00;27/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.3;µg-m3;A;1
27/10/2024 02:00;27/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.45;µg-m3;A;1
27/10/2024 03:00;27/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.25;µg-m3;A;1
27/10/2024 04:00;27/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.125;µg-m3;A;1
27/10/2024 05:00;27/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.425;µg-m3;A;1
27/10/2024 06:00;27/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.125;µg-m3;A;1
27/10/2024 07:00;27/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.275;µg-m3;A;1
27/10/2024 08:00;27/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.2;µg-m3;A;1
27/10/2024 09:00;27/10/2024 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.1;µg-m3;A;1
27/10/2024 10:00;27/10/2024 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.1;µg-m3;A;1
27/10/2024 11:00;27/10/2024 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.375;µg-m3;A;1
27/10/2024 12:00;27/10/2024 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.925;µg-m3;A;1
27/10/2024 13:00;27/10/2024 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;1.975;µg-m3;A;1
27/10/2024 14:00;27/10/2024 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.025;µg-m3;A;1
27/10/2024 15:00;27/10/2024 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;2.25;µg-m3;A;1
27/10/2024 16:00;27/10/2024 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.75;µg-m3;A;1
27/10/2024 17:00;27/10/2024 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;15.75;µg-m3;A;1
27/10/2024 18:00;27/10/2024 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.325;µg-m3;A;1
27/10/2024 19:00;27/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.825;µg-m3;A;1
27/10/2024 20:00;27/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.475;µg-m3;A;1
27/10/2024 21:00;27/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.325;µg-m3;A;1
27/10/2024 22:00;27/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.875;µg-m3;A;1
27/10/2024 23:00;28/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.375;µg-m3;A;1
28/10/2024 00:00;28/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.75;µg-m3;A;1
28/10/2024 01:00;28/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.275;µg-m3;A;1
28/10/2024 02:00;28/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.675;µg-m3;A;1
28/10/2024 03:00;28/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.125;µg-m3;A;1
28/10/2024 04:00;28/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.325;µg-m3;A;1
28/10/2024 05:00;28/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.6;µg-m3;A;1
28/10/2024 06:00;28/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.5;µg-m3;A;1
28/10/2024 07:00;28/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.175;µg-m3;A;1
28/10/2024 08:00;28/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.425;µg-m3;A;1
28/10/2024 09:00;28/10/2024 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.4;µg-m3;A;1
28/10/2024 10:00;28/10/2024 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
28/10/2024 11:00;28/10/2024 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.25;µg-m3;A;1
28/10/2024 12:00;28/10/2024 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.575;µg-m3;A;1
28/10/2024 13:00;28/10/2024 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.8;µg-m3;A;1
28/10/2024 14:00;28/10/2024 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.075;µg-m3;A;1
28/10/2024 15:00;28/10/2024 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;3.325;µg-m3;A;1
28/10/2024 16:00;28/10/2024 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
28/10/2024 17:00;28/10/2024 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;13.1;µg-m3;A;1
28/10/2024 18:00;28/10/2024 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;13.925;µg-m3;A;1
28/10/2024 19:00;28/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;16.35;µg-m3;A;1
28/10/2024 20:00;28/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;14.625;µg-m3;A;1
28/10/2024 21:00;28/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.25;µg-m3;A;1
28/10/2024 22:00;28/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;10.6;µg-m3;A;1
28/10/2024 23:00;29/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.7;µg-m3;A;1
29/10/2024 00:00;29/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.7;µg-m3;A;1
29/10/2024 01:00;29/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.9;µg-m3;A;1
29/10/2024 02:00;29/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.125;µg-m3;A;1
29/10/2024 03:00;29/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6;µg-m3;A;1
29/10/2024 04:00;29/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.125;µg-m3;A;1
29/10/2024 05:00;29/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.375;µg-m3;A;1
29/10/2024 06:00;29/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.525;µg-m3;A;1
29/10/2024 07:00;29/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;4.875;µg-m3;A;1
29/10/2024 08:00;29/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.15;µg-m3;A;1
29/10/2024 09:00;29/10/2024 10:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;12.075;µg-m3;A;1
29/10/2024 10:00;29/10/2024 11:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.375;µg-m3;A;1
29/10/2024 11:00;29/10/2024 12:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.7;µg-m3;A;1
29/10/2024 12:00;29/10/2024 13:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.35;µg-m3;A;1
29/10/2024 13:00;29/10/2024 14:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.625;µg-m3;A;1
29/10/2024 14:00;29/10/2024 15:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;5.55;µg-m3;A;1
29/10/2024 15:00;29/10/2024 16:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.175;µg-m3;A;1
29/10/2024 16:00;29/10/2024 17:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.45;µg-m3;A;1
29/10/2024 17:00;29/10/2024 18:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;13.025;µg-m3;A;1
29/10/2024 18:00;29/10/2024 19:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;17;µg-m3;A;1
29/10/2024 19:00;29/10/2024 20:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;16.95;µg-m3;A;1
29/10/2024 20:00;29/10/2024 21:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;19.975;µg-m3;A;1
29/10/2024 21:00;29/10/2024 22:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;14.25;µg-m3;A;1
29/10/2024 22:00;29/10/2024 23:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;11.075;µg-m3;A;1
29/10/2024 23:00;30/10/2024 00:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.475;µg-m3;A;1
30/10/2024 00:00;30/10/2024 01:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.275;µg-m3;A;1
30/10/2024 01:00;30/10/2024 02:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.55;µg-m3;A;1
30/10/2024 02:00;30/10/2024 03:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.175;µg-m3;A;1
30/10/2024 03:00;30/10/2024 04:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.875;µg-m3;A;1
30/10/2024 04:00;30/10/2024 05:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.875;µg-m3;A;1
30/10/2024 05:00;30/10/2024 06:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;6.15;µg-m3;A;1
30/10/2024 06:00;30/10/2024 07:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;9.2;µg-m3;A;1
30/10/2024 07:00;30/10/2024 08:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;7.55;µg-m3;A;1
30/10/2024 08:00;30/10/2024 09:00;ZR BOURGOGNE-FRANCHE-COMTE;Dole centre;Urbaine;PM2.5;moyenne horaire validée;8.8;µg-m3;A;1
