Début;Fin;Zone;Ville;Implantation;Polluant;Type;Valeur;Unité;CodeQualité;Validité
30/10/2023 04:00;30/10/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.975;µg/m3;A;1
30/10/2023 05:00;30/10/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.9;µg/m3;A;1
30/10/2023 06:00;30/10/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.35;µg/m3;A;1
30/10/2023 07:00;30/10/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.3;µg/m3;A;1
30/10/2023 08:00;30/10/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.925;µg/m3;A;1
30/10/2023 09:00;30/10/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.3;µg/m3;A;1
30/10/2023 10:00;30/10/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.6;µg/m3;A;1
30/10/2023 11:00;30/10/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.35;µg/m3;A;1
30/10/2023 12:00;30/10/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.675;µg/m3;A;1
30/10/2023 13:00;30/10/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.775;µg/m3;A;1
30/10/2023 14:00;30/10/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.7;µg/m3;A;1
30/10/2023 15:00;30/10/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.875;µg/m3;A;1
30/10/2023 16:00;30/10/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.5;µg/m3;A;1
30/10/2023 17:00;30/10/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.725;µg/m3;A;1
30/10/2023 18:00;30/10/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.225;µg/m3;A;1
30/10/2023 19:00;30/10/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.5;µg/m3;A;1
30/10/2023 20:00;30/10/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.925;µg/m3;A;1
30/10/2023 21:00;30/10/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.025;µg/m3;A;1
30/10/2023 22:00;30/10/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.25;µg/m3;A;1
30/10/2023 23:00;31/10/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.825;µg/m3;A;1
31/10/2023 00:00;31/10/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.55;µg/m3;A;1
31/10/2023 01:00;31/10/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.25;µg/m3;A;1
31/10/2023 02:00;31/10/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.325;µg/m3;A;1
31/10/2023 03:00;31/10/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.325;µg/m3;A;1
31/10/2023 04:00;31/10/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.725;µg/m3;A;1
31/10/2023 05:00;31/10/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.825;µg/m3;A;1
31/10/2023 06:00;31/10/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.65;µg/m3;A;1
31/10/2023 07:00;31/10/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.675;µg/m3;A;1
31/10/2023 08:00;31/10/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.4;µg/m3;A;1
31/10/2023 09:00;31/10/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.45;µg/m3;A;1
31/10/2023 10:00;31/10/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.975;µg/m3;A;1
31/10/2023 11:00;31/10/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.675;µg/m3;A;1
31/10/2023 12:00;31/10/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.475;µg/m3;A;1
31/10/2023 13:00;31/10/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.875;µg/m3;A;1
31/10/2023 14:00;31/10/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.8;µg/m3;A;1
31/10/2023 15:00;31/10/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.35;µg/m3;A;1
31/10/2023 16:00;31/10/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.15;µg/m3;A;1
31/10/2023 17:00;31/10/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.75;µg/m3;A;1
31/10/2023 18:00;31/10/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.75;µg/m3;A;1
31/10/2023 19:00;31/10/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.7;µg/m3;A;1
31/10/2023 20:00;31/10/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.4;µg/m3;A;1
31/10/2023 21:00;31/10/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.6;µg/m3;A;1
31/10/2023 22:00;31/10/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.625;µg/m3;A;1
31/10/2023 23:00;01/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.5;µg/m3;A;1
01/11/2023 00:00;01/11/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.575;µg/m3;A;1
01/11/2023 01:00;01/11/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.875;µg/m3;A;1
01/11/2023 02:00;01/11/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.875;µg/m3;A;1
01/11/2023 03:00;01/11/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.075;µg/m3;A;1
01/11/2023 04:00;01/11/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.55;µg/m3;A;1
01/11/2023 05:00;01/11/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.25;µg/m3;A;1
01/11/2023 06:00;01/11/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.925;µg/m3;A;1
01/11/2023 07:00;01/11/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.6;µg/m3;A;1
01/11/2023 08:00;01/11/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.925;µg/m3;A;1
01/11/2023 09:00;01/11/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.15;µg/m3;A;1
01/11/2023 10:00;01/11/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.825;µg/m3;A;1
01/11/2023 11:00;01/11/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.375;µg/m3;A;1
01/11/2023 12:00;01/11/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.375;µg/m3;A;1
01/11/2023 13:00;01/11/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.4;µg/m3;A;1
01/11/2023 14:00;01/11/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.825;µg/m3;A;1
01/11/2023 15:00;01/11/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.05;µg/m3;A;1
01/11/2023 16:00;01/11/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.025;µg/m3;A;1
01/11/2023 17:00;01/11/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.75;µg/m3;A;1
01/11/2023 18:00;01/11/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.9;µg/m3;A;1
01/11/2023 19:00;01/11/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.625;µg/m3;A;1
01/11/2023 20:00;01/11/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.675;µg/m3;A;1
01/11/2023 21:00;01/11/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.9;µg/m3;A;1
01/11/2023 22:00;01/11/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.925;µg/m3;A;1
01/11/2023 23:00;02/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.475;µg/m3;A;1
02/11/2023 00:00;02/11/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.125;µg/m3;A;1
02/11/2023 01:00;02/11/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.5;µg/m3;A;1
02/11/2023 02:00;02/11/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.725;µg/m3;A;1
02/11/2023 03:00;02/11/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.5;µg/m3;A;1
02/11/2023 04:00;02/11/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.175;µg/m3;A;1
02/11/2023 05:00;02/11/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.625;µg/m3;A;1
02/11/2023 06:00;02/11/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.025;µg/m3;A;1
02/11/2023 07:00;02/11/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.575;µg/m3;A;1
02/11/2023 08:00;02/11/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.3;µg/m3;A;1
02/11/2023 09:00;02/11/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.875;µg/m3;A;1
02/11/2023 10:00;02/11/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.225;µg/m3;A;1
02/11/2023 11:00;02/11/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.725;µg/m3;A;1
02/11/2023 12:00;02/11/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.45;µg/m3;A;1
02/11/2023 13:00;02/11/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.9;µg/m3;A;1
02/11/2023 14:00;02/11/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.45;µg/m3;A;1
02/11/2023 15:00;02/11/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.75;µg/m3;A;1
02/11/2023 16:00;02/11/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.325;µg/m3;A;1
02/11/2023 17:00;02/11/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.025;µg/m3;A;1
02/11/2023 18:00;02/11/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.85;µg/m3;A;1
02/11/2023 19:00;02/11/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.475;µg/m3;A;1
02/11/2023 20:00;02/11/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.375;µg/m3;A;1
02/11/2023 21:00;02/11/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.65;µg/m3;A;1
02/11/2023 22:00;02/11/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.775;µg/m3;A;1
02/11/2023 23:00;03/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.95;µg/m3;A;1
03/11/2023 00:00;03/11/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.45;µg/m3;A;1
03/11/2023 01:00;03/11/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.5;µg/m3;A;1
03/11/2023 02:00;03/11/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.65;µg/m3;A;1
03/11/2023 03:00;03/11/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.75;µg/m3;A;1
03/11/2023 04:00;03/11/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.75;µg/m3;A;1
03/11/2023 05:00;03/11/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.4;µg/m3;A;1
03/11/2023 06:00;03/11/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.55;µg/m3;A;1
03/11/2023 07:00;03/11/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.775;µg/m3;A;1
03/11/2023 08:00;03/11/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.35;µg/m3;A;1
03/11/2023 09:00;03/11/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.175;µg/m3;A;1
03/11/2023 10:00;03/11/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.35;µg/m3;A;1
03/11/2023 11:00;03/11/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.65;µg/m3;A;1
03/11/2023 12:00;03/11/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.625;µg/m3;A;1
03/11/2023 13:00;03/11/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.375;µg/m3;A;1
03/11/2023 14:00;03/11/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.475;µg/m3;A;1
03/11/2023 15:00;03/11/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.6;µg/m3;A;1
03/11/2023 16:00;03/11/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.175;µg/m3;A;1
03/11/2023 17:00;03/11/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.875;µg/m3;A;1
03/11/2023 18:00;03/11/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.05;µg/m3;A;1
03/11/2023 19:00;03/11/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.65;µg/m3;A;1
03/11/2023 20:00;03/11/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4;µg/m3;A;1
03/11/2023 21:00;03/11/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.175;µg/m3;A;1
03/11/2023 22:00;03/11/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4;µg/m3;A;1
03/11/2023 23:00;04/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.425;µg/m3;A;1
04/11/2023 00:00;04/11/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.35;µg/m3;A;1
04/11/2023 01:00;04/11/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.9;µg/m3;A;1
04/11/2023 02:00;04/11/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.85;µg/m3;A;1
04/11/2023 03:00;04/11/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.05;µg/m3;A;1
04/11/2023 04:00;04/11/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.55;µg/m3;A;1
04/11/2023 05:00;04/11/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.65;µg/m3;A;1
04/11/2023 06:00;04/11/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.125;µg/m3;A;1
04/11/2023 07:00;04/11/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.975;µg/m3;A;1
04/11/2023 08:00;04/11/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.525;µg/m3;A;1
04/11/2023 09:00;04/11/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.425;µg/m3;A;1
04/11/2023 10:00;04/11/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.2;µg/m3;A;1
04/11/2023 11:00;04/11/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.1;µg/m3;A;1
04/11/2023 12:00;04/11/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.325;µg/m3;A;1
04/11/2023 13:00;04/11/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.875;µg/m3;A;1
04/11/2023 14:00;04/11/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.25;µg/m3;A;1
04/11/2023 15:00;04/11/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.6;µg/m3;A;1
04/11/2023 16:00;04/11/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.8;µg/m3;A;1
04/11/2023 17:00;04/11/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.975;µg/m3;A;1
04/11/2023 18:00;04/11/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.475;µg/m3;A;1
04/11/2023 19:00;04/11/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.9;µg/m3;A;1
04/11/2023 20:00;04/11/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.15;µg/m3;A;1
04/11/2023 21:00;04/11/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.7;µg/m3;A;1
04/11/2023 22:00;04/11/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.8;µg/m3;A;1
04/11/2023 23:00;05/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.375;µg/m3;A;1
05/11/2023 00:00;05/11/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.375;µg/m3;A;1
05/11/2023 01:00;05/11/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.25;µg/m3;A;1
05/11/2023 02:00;05/11/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.65;µg/m3;A;1
05/11/2023 03:00;05/11/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.4;µg/m3;A;1
05/11/2023 04:00;05/11/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.95;µg/m3;A;1
05/11/2023 05:00;05/11/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.15;µg/m3;A;1
05/11/2023 06:00;05/11/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.675;µg/m3;A;1
05/11/2023 07:00;05/11/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.05;µg/m3;A;1
05/11/2023 08:00;05/11/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.325;µg/m3;A;1
05/11/2023 09:00;05/11/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.875;µg/m3;A;1
05/11/2023 10:00;05/11/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.25;µg/m3;A;1
05/11/2023 11:00;05/11/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.45;µg/m3;A;1
05/11/2023 12:00;05/11/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.825;µg/m3;A;1
05/11/2023 13:00;05/11/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.5;µg/m3;A;1
05/11/2023 14:00;05/11/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.05;µg/m3;A;1
05/11/2023 15:00;05/11/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.3;µg/m3;A;1
05/11/2023 16:00;05/11/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.875;µg/m3;A;1
05/11/2023 17:00;05/11/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.125;µg/m3;A;1
05/11/2023 18:00;05/11/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.8;µg/m3;A;1
05/11/2023 19:00;05/11/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.65;µg/m3;A;1
05/11/2023 20:00;05/11/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.175;µg/m3;A;1
05/11/2023 21:00;05/11/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.025;µg/m3;A;1
05/11/2023 22:00;05/11/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.875;µg/m3;A;1
05/11/2023 23:00;06/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.8;µg/m3;A;1
06/11/2023 00:00;06/11/2023 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.6;µg/m3;A;1
06/11/2023 01:00;06/11/2023 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.825;µg/m3;A;1
06/11/2023 02:00;06/11/2023 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.275;µg/m3;A;1
06/11/2023 03:00;06/11/2023 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.9;µg/m3;A;1
06/11/2023 04:00;06/11/2023 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.975;µg/m3;A;1
06/11/2023 05:00;06/11/2023 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.425;µg/m3;A;1
06/11/2023 06:00;06/11/2023 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.45;µg/m3;A;1
06/11/2023 07:00;06/11/2023 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.225;µg/m3;A;1
06/11/2023 08:00;06/11/2023 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.35;µg/m3;A;1
06/11/2023 09:00;06/11/2023 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.025;µg/m3;A;1
06/11/2023 10:00;06/11/2023 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.725;µg/m3;A;1
06/11/2023 11:00;06/11/2023 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.2;µg/m3;A;1
06/11/2023 12:00;06/11/2023 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.975;µg/m3;A;1
06/11/2023 13:00;06/11/2023 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.85;µg/m3;A;1
06/11/2023 14:00;06/11/2023 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.525;µg/m3;A;1
06/11/2023 15:00;06/11/2023 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;1.925;µg/m3;A;1
06/11/2023 16:00;06/11/2023 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;2.55;µg/m3;A;1
06/11/2023 17:00;06/11/2023 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.3;µg/m3;A;1
06/11/2023 18:00;06/11/2023 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;3.875;µg/m3;A;1
06/11/2023 19:00;06/11/2023 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.3;µg/m3;A;1
06/11/2023 20:00;06/11/2023 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.775;µg/m3;A;1
06/11/2023 21:00;06/11/2023 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;5.525;µg/m3;A;1
06/11/2023 22:00;06/11/2023 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.25;µg/m3;A;1
06/11/2023 23:00;07/11/2023 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.125;µg/m3;A;1
